0,8.8695,9.7868,7.3036,8.9778,7.8964,6.607,7.8212,6.8673,6.0051,8.0537,7.5654,6.1134,7.5349,6.9162,3.7224,4.3876,2.2295,1.5352,2.7463,1.4719,4.1125,0,4.1997,4.5085,0,3.6624,4.0554,4.2138,4.0186,3.5111,2.0888,2.3408,2.2908,10.11,7.7113,2.5378,3.1965,2.98,5.817,3.6242,5.5692,4.0469,4.1837,4.1609,3.7251,4.3501,0,4.7498,3.5151,4.0214,5.3239,4.9281,2.3906,3.7532,2.5413,1.6333,3.2983,5.1008,5.4878,4.2777,8.8979,10.01,8.7112,4.2893,3.9154,5.3675,7.5663,3.5302,4.7925,3.4868,3.8868,4.44,3.6181,3.8107,5.2606,5.4449,4.3818,2.427,2.311,3.3097,7.4629,6.1909,5.7768,7.698,7.6595,5.2757,4.3561,3.896,4.7465,4.0688,1.8163,1.7111,3.9102,3.5862,3.805,2.6582,5.9232,5.312,4.8651
8.8695,0,9.4516,8.7933,7.4391,7.5202,9.0106,6.9762,8.1402,8.2416,6.6566,6.9231,7.4475,7.5364,5.8785,3.875,4.1095,1.9081,0,2.0054,0,2.6977,3.7369,2.4275,2.1417,2.5372,2.6092,3.296,3.8715,3.6954,3.5159,3.0462,3.6908,3.2425,7.7703,5.5096,0,0,0,6.2395,2.8025,5.1945,4.5551,4.1201,2.2859,2.8159,3.3424,2.6597,3.4066,3.1524,2.0656,5.7207,5.0365,2.8205,3.76,5.3116,2.9812,3.9847,5.3803,5.7256,4.6304,8.7684,8.9454,9.2623,3.2263,0,4.8301,5.8031,3.9452,5.1514,3.6843,3.4612,3.0689,3.3282,2.5433,3.2178,6.8727,6.2264,5.3972,4.9535,4.8829,5.6064,3.9105,4.5261,7.6402,7.3116,5.4136,4.193,3.2524,5.0582,4.8216,3.9898,4.1025,5.1652,4.6118,2.9216,2.8335,0,0,6.2705
9.7868,9.4516,0,10.142,9.5547,10.612,8.189,10.009,9.6849,8.2121,8.5648,9.005,7.6121,8.276,6.4413,4.3409,4.7948,1.7825,1.8183,1.9076,0,2.1373,0,2.2464,2.4794,0,1.9107,2.4688,2.8459,2.5139,2.6394,1.5563,1.96,1.3513,9.5453,6.3847,1.2248,1.5147,1.1156,5.6321,1.9367,4.5923,3.4416,3.2158,2.5586,2.5682,3.2955,3.3797,3.6922,2.9078,2.1703,7.0139,6.9846,3.3275,4.2391,2.8255,1.6524,3.1769,5.9732,6.2818,5.4048,7.9106,8.5591,7.3797,3.0348,2.3532,4.0634,7.1885,4.9723,5.9126,4.3209,4.1007,3.252,3.757,2.602,3.6758,5.6114,4.2447,2.7432,2.752,3.9168,5.9283,3.7644,3.7945,8.2244,8.3112,7.2683,5.9478,4.6025,5.6489,4.7716,2.3998,2.3441,5.0837,4.4464,3.1254,2.5613,6.4332,5.3075,4.6372
7.3036,8.7933,10.142,0,0,8.7471,8.9898,6.9153,10.684,9.0952,5.8823,7.7703,9.1322,8.4107,4.6977,3.0348,3.3931,0,0,0,0,0,0,0,0,0,0,0,1.1383,0,0,0,0,0,6.813,3.823,0,0,0,4.7148,0,3.2079,2.1086,1.6492,0,1.0994,1.9263,0,2.3453,1.4583,0,5.9796,5.6573,2.1955,2.9869,1.7983,0,1.8387,4.8811,5.189,4.2867,6.7332,7.3073,6.2178,1.6123,0,2.3419,5.7218,3.8456,4.7998,3.1365,2.859,1.8206,2.5596,1.0049,1.9536,5.4342,3.3402,1.8405,1.6725,2.6962,3.6198,2.1527,2.1406,7.1474,7.1216,5.9079,0,3.0805,4.4329,3.6851,1.2877,0,3.9327,3.2218,1.6923,0,0,5.3425,3.5304
8.9778,7.4391,9.5547,0,0,8.252,5.7603,9.9287,6.5878,6.3687,10.296,9.7756,7.1114,9.1631,8.3844,4.9017,5.3785,2.0322,1.9365,2.5258,1.1279,3.8126,0,3.9999,4.2229,1.3692,3.4546,4.4642,4.3292,4.0964,3.6346,2.2822,2.6339,2.5419,10.441,9.5415,2.3489,3.6144,0,6.7576,0,6.2281,4.2282,4.7013,4.2302,3.9103,4.1963,0,4.1472,3.1749,3.8301,6.1828,6.6155,2.5012,3.8474,2.0066,1.7203,3.4565,4.9385,5.2934,4.425,6.9107,7.7444,6.0037,3.5873,3.9417,6.0462,7.7367,3.9651,4.9848,3.6724,3.8442,4.0801,3.6732,3.7415,5.1948,6.2232,4.1089,0,1.7274,3.6094,8.6194,5.6287,6.0596,7.2284,7.6198,6.9434,5.807,5.0371,4.895,3.7813,0,1.3288,4.1491,3.8879,4.2246,3.1826,6.1356,5.138,5.0736
7.8964,7.5202,10.612,8.7471,8.252,0,7.1707,10.179,9.6307,8.4376,7.0649,9.9869,7.6693,7.6599,5.2879,5.1618,5.6738,1.9883,2.1965,0,1.3844,2.0521,0,0,1.997,0,1.5815,2.025,2.5258,2.1947,2.4281,1.4205,0,0,8.3838,5.7092,0,1.3492,0,5.4228,1.4827,3.9502,3.2859,2.8556,0,2.3416,3.3593,3.9968,4.3498,3.3055,1.9535,6.9869,7.307,3.6299,4.3742,2.3807,1.7665,3.0798,5.7783,6.2124,5.2665,7.2482,7.8838,6.0712,3.3855,0,3.6081,7.524,4.8401,5.8236,4.2737,4.0128,3.2653,3.7259,2.3756,3.3246,5.9125,4.3885,2.2761,2.5875,3.9939,4.8608,3.917,3.6281,8.0396,8.358,7.6447,6.576,5.3145,5.7451,4.6571,2.3317,2.3144,5.0131,4.4857,2.9715,2.6363,6.9764,5.6388,4.5622
6.607,9.0106,8.189,8.9898,5.7603,7.1707,0,5.9878,8.9456,9.3895,5.2116,6.8032,8.4278,8.0204,5.593,4.1341,4.373,1.1515,0,0,0,0,4.6467,0,0,0,0,0,1.8546,0,1.9449,0,2.0702,0.98959,5.7193,3.7708,0,0,0,6.4288,0,4.9381,4.3801,2.734,0,1.9004,3.5736,0,3.4809,2.7116,1.207,4.5433,4.9761,1.2673,3.5843,6.273,3.2789,4.2106,3.8935,3.9828,3.8788,7.0295,6.7381,8.0323,3.1259,0,0,4.5509,2.7394,3.8536,2.8471,3.1697,3.1774,3.1606,2.518,2.2625,7.31,7.3432,6.4925,5.9435,5.6155,4.8302,3.5299,4.3136,6.0199,5.7816,4.8618,3.6587,3.1831,4.1148,4.8888,5.0908,5.1139,5.8019,5.1189,2.8496,3.0505,0,0,0
7.8212,6.9762,10.009,6.9153,9.9287,10.179,5.9878,0,7.4474,7.4021,9.1963,10.007,6.9414,8.1545,6.2099,4.6645,5.1578,1.5342,1.5007,0,0,0,0,1.3977,1.5439,0,1.1393,1.6451,2.1285,1.7815,1.9488,1.0188,1.3719,0,8.622,5.8791,0,0,0,5.2875,1.2164,3.9055,2.7841,2.5841,0,1.8385,2.6341,3.4067,3.686,2.516,1.5018,6.3872,6.7606,2.812,3.5822,1.5919,0,2.396,5.1033,5.5166,4.5837,6.5349,7.1527,5.5035,2.7121,1.4915,3.3029,6.9757,4.1243,5.1181,3.6255,3.3545,2.6036,3.0404,1.8868,2.9688,5.666,3.928,0,0,3.2605,4.7704,3.1725,3.0805,7.2672,7.7142,7.1031,6.0209,4.8511,4.985,3.983,0,0,4.3079,3.8305,2.4379,1.9411,6.4871,5.2446,4.0708
6.8673,8.1402,9.6849,10.684,6.5878,9.6307,8.9456,7.4474,0,9.1208,5.9475,10.263,10.753,9.6605,5.4096,4.3287,4.6717,0,0,0,0,0,0,0.88872,1.0187,0,0,0,1.6768,1.4433,1.5264,0,0,0,6.6562,4.6622,0,0,0,5.0586,0,3.582,2.5718,2.0626,1.1805,1.441,2.3247,2.8128,3.3162,2.1745,0,5.7684,6.0762,2.4178,3.2127,1.7695,0,0,4.8168,5.0597,4.2037,6.5254,7.0467,5.9565,2.1284,0,2.8557,5.9793,3.7314,4.7317,3.193,2.8825,2.2312,2.6474,0,2.5848,5.6691,3.9952,1.957,1.9307,2.9743,4.0778,2.7236,2.6478,6.9896,7.1297,6.2564,5.1377,4.2003,4.5963,3.6855,0,1.4302,3.9128,3.3546,1.9524,1.4525,0,5.1013,4.0929
6.0051,8.2416,8.2121,9.0952,6.3687,8.4376,9.3895,7.4021,9.1208,0,5.7049,8.2644,10.474,9.7487,6.3025,3.9082,4.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9195,0,0,0,6.188,4.2359,0,0,0,6.7961,0,4.6389,3.4755,2.4253,0,1.5591,2.1634,0,2.9533,2.0319,0,5.0272,5.447,0,2.764,2.5736,0,2.4599,4.1138,4.4814,3.4877,6.3204,6.3592,6.7707,2.2071,0,0,5.5165,3.0989,4.1284,2.558,2.4598,1.82,2.1771,0,2.2923,7.8151,5.0707,2.7034,2.3125,2.9918,4.7723,2.6932,0,6.3365,6.5007,5.6878,0,3.6209,4.1506,3.0984,0,0,3.4272,3.0069,1.8502,0,0,0,0
8.0537,6.6566,8.5648,5.8823,10.296,7.0649,5.2116,9.1963,5.9475,5.7049,0,9.9474,6.968,9.5868,9.4445,5.7118,6.3072,2.7529,2.5307,2.6753,1.6441,3.8902,0,4.8521,4.6204,0,4.3491,4.7123,4.7578,4.7338,4.3045,2.6824,3.2312,2.9717,9.4338,8.9932,2.9796,0,0,7.8592,4.4921,7.3059,4.8495,5.0661,4.6147,4.6542,4.2939,5.0057,5.1146,4.024,3.8068,5.8741,6.6927,2.4901,3.9696,2.4843,2.4426,4.1165,4.593,5.0401,4.0263,6.2628,7.0293,5.463,4.0503,4.1414,6.8144,7.342,3.5259,4.6118,3.4757,3.7758,4.1442,3.9156,3.9365,5.5365,6.6816,3.8823,1.6567,1.9123,3.9356,8.0399,5.1166,5.5794,6.8527,7.4629,7.0674,6.2148,5.5367,4.7303,3.5034,1.3683,1.3319,3.9291,4.0162,4.4485,3.545,6.0782,5.169,5.4504
7.5654,6.9231,9.005,7.7703,9.7756,9.9869,6.8032,10.007,10.263,8.2644,9.9474,0,8.6986,10.283,8.546,5.815,6.349,2.1055,2.233,2.0147,1.2484,2.4892,0,2.96,2.9663,1.5928,2.5888,3.135,3.4293,3.2458,3.2325,1.8804,2.3538,1.9602,8.5481,7.2699,1.5761,2.297,0,7.2832,2.783,6.0637,3.9925,3.8263,3.2547,3.584,3.3535,4.1938,4.9221,3.4638,2.4906,6.0739,7.0996,2.6398,3.7117,2.1622,1.8893,3.2591,4.7971,5.1554,4.2996,6.4437,6.9791,5.8344,3.5112,2.6875,5.6588,6.9727,3.8942,4.8664,3.3651,3.4303,3.2036,3.3183,3.0345,4.2877,6.4098,4.4269,1.9089,1.874,3.5104,6.417,3.9383,4.3019,7.1609,7.6572,7.3536,6.4049,5.7243,4.8569,3.6848,0,0,4.0983,3.8224,3.5462,2.735,0,5.8613,5.0447
6.1134,7.4475,7.6121,9.1322,7.1114,7.6693,8.4278,6.9414,10.753,10.474,6.968,8.6986,0,9.9111,6.6322,4.9638,5.4048,0,0,0,0,1.4719,0,0,1.7843,0,0,2.0219,2.4952,2.0882,2.3586,0,0,0,6.6402,5.2139,0,0,0,6.8201,0,4.8584,3.9463,3.1692,2.3395,2.4252,2.3851,0,4.0344,2.8189,1.5141,5.2448,6.1938,0,2.7931,2.7395,0,2.9835,3.9991,4.227,3.4923,5.8571,6.1008,5.9384,2.7222,0,4.1078,5.6956,3.0819,3.995,2.5941,2.5682,2.1982,2.3185,1.8819,3.1481,7.7311,4.8084,2.4392,0,3.0468,5.1685,2.8361,3.4534,6.243,6.5667,6.1951,5.2143,4.5854,3.8889,2.8522,0,0,3.3722,3.0082,2.4415,1.8405,0,0,0
7.5349,7.5364,8.276,8.4107,9.1631,7.6599,8.0204,8.1545,9.6605,9.7487,9.5868,10.283,9.9111,0,9.6713,6.539,6.9881,3.3547,3.2763,2.8106,2.1824,3.4052,0,3.8154,3.9017,0,3.4533,4.1892,4.7465,4.2163,4.5635,3.2929,4.1607,3.0446,8.4219,7.517,2.7661,3.7432,0,8.6768,4.2632,7.7213,5.9248,5.2814,4.5174,4.6975,4.1865,4.7703,5.7016,4.6494,3.4017,6.3287,7.5049,2.7176,4.2404,4.0845,4.2318,4.9801,4.9144,5.2411,4.4604,6.66,7.0311,6.5262,4.5747,4.4692,7.2501,7.1156,4.0143,4.9696,3.6768,3.83,3.7833,3.9497,3.7049,5.0962,8.7557,5.6973,3.0498,3.2742,4.65,8.089,4.7675,6.1696,7.2581,7.746,7.5556,6.6541,6.1227,5.0029,3.8197,2.1941,2.2309,4.4848,4.4773,4.4187,3.8456,0,7.7579,0
6.9162,5.8785,6.4413,4.6977,8.3844,5.2879,5.593,6.2099,5.4096,6.3025,9.4445,8.546,6.6322,9.6713,0,6.2315,6.6751,3.5429,3.2212,3.1947,2.2763,4.2826,0,4.9847,4.8977,3.4064,4.545,5.3059,5.4945,5.2988,5.1009,3.7031,4.1869,0,8.274,8.0544,3.3868,5.1167,4.1299,9.6107,5.7786,9.2175,6.3753,6.1548,5.3018,5.462,4.5958,5.0364,5.4618,4.6239,4.2671,5.5107,6.908,2.354,4.2051,3.1799,3.3903,4.9681,4.1885,4.5791,3.7696,5.8434,6.4719,5.3126,4.7975,5.5746,9.1444,6.9496,3.3091,4.3329,3.3116,3.7177,4.1858,4.0634,4.0089,5.6841,7.8591,4.8704,2.0845,2.2277,4.4277,9.6646,5.4283,7.2528,6.5626,7.2228,6.9711,6.2346,5.645,4.5873,3.1735,0,0,3.8588,4.3309,4.9067,4.2717,0,0,0
