0,0.074377,0.18081,0.028721,0.080297,0.18833,0.18998,0.20286,0.059715,0.12704,0.216,0.097767,0.11184,0.23034,0.10616,0.16695,0.021455,0.16642,0.24287,0.29653,0.24368,0.27318,0.29529,0.17196,0.27369,0.29128,0.29337,0.247,0.27808,0.21223,0.29211,0.1583,0.29553,0.18415,0.031499,0.065984,0.23048,0.21494,0.24243,0.22447,0.27161,0.045888,0.22354,0.21925,0.27626,0.28675,0.25892,0.20442,0.029967,0.20066,0.28767,0.22698,0.19058,0.24818,0.23305,0.24698,0.22164,0.29065,0.2722,0.25829,0.27981,0.2706,0.15004,0.25761,0.22013,0.25555,0.24215,0.078633,0.23561,0.28217,0.26702,0.26948,0.26552,0.27354,0.27332,0.27044,0.17862,0.28927,0.21254,0.27165,0.26385,0.14976,0.21967,0.16137,0.22755,0.21493,0.11352,0.21755,0.035824,0.26867,0.2533,0.23098,0.28549,0.27138,0.25865,0.25247,0.25135,0.19838,0.25037,0.21804
0.074377,0,0.12194,0.068755,0.12946,0.20848,0.21311,0.2202,0.040892,0.083636,0.23135,0.055847,0.057755,0.24643,0.063078,0.1628,0.077297,0.10916,0.20942,0.27995,0.21344,0.25589,0.27851,0.11143,0.25628,0.27479,0.27672,0.2145,0.26144,0.16352,0.27554,0.15666,0.27864,0.14766,0.058072,0.068838,0.22991,0.20611,0.21076,0.2395,0.24842,0.097223,0.24,0.23495,0.25993,0.27029,0.23585,0.22528,0.067207,0.15557,0.27133,0.23311,0.19975,0.23067,0.20645,0.22881,0.22388,0.27441,0.25757,0.2461,0.26495,0.25544,0.18132,0.2425,0.2147,0.24028,0.22965,0.087408,0.21947,0.2677,0.24965,0.25359,0.24808,0.25629,0.25551,0.25283,0.19816,0.27155,0.17908,0.25745,0.24822,0.15796,0.21231,0.1734,0.23589,0.22456,0.15183,0.22424,0.094278,0.2521,0.2393,0.23561,0.27128,0.25724,0.24168,0.23807,0.23701,0.15087,0.23354,0.22148
0.18081,0.12194,0,0.18052,0.19562,0.21459,0.21907,0.21654,0.143,0.10505,0.22178,0.12179,0.099477,0.24056,0.098654,0.16905,0.18084,0.066413,0.13545,0.25418,0.14715,0.22231,0.25223,0.041613,0.22186,0.24974,0.24794,0.14899,0.23315,0.070726,0.24715,0.15448,0.25219,0.10313,0.16614,0.15381,0.21396,0.18426,0.14033,0.23341,0.20278,0.18387,0.23215,0.23092,0.23571,0.24521,0.18905,0.22904,0.18116,0.076236,0.24475,0.21993,0.19858,0.2,0.14355,0.19387,0.20672,0.24932,0.23647,0.22601,0.24429,0.23537,0.20829,0.22252,0.19437,0.21737,0.20906,0.15074,0.18701,0.24727,0.22615,0.23108,0.22337,0.23405,0.23312,0.22972,0.20791,0.243,0.11236,0.23618,0.22466,0.17048,0.19305,0.18334,0.22288,0.21328,0.19553,0.20915,0.18741,0.22919,0.21933,0.21808,0.25131,0.23553,0.21715,0.21414,0.21272,0.080019,0.2128,0.207
0.028721,0.068755,0.18052,0,0.098523,0.20854,0.20948,0.22027,0.047389,0.11922,0.23443,0.086823,0.10279,0.24789,0.1086,0.17056,0.029991,0.16295,0.24781,0.30046,0.24842,0.27738,0.29921,0.17223,0.27796,0.29538,0.29727,0.2518,0.28223,0.21628,0.29594,0.16239,0.2994,0.18743,0.017852,0.055572,0.24306,0.22423,0.24728,0.24268,0.27587,0.056929,0.24188,0.2371,0.28083,0.29107,0.26378,0.22294,0.012402,0.20423,0.29168,0.24391,0.20486,0.2528,0.23824,0.25213,0.23379,0.29474,0.27697,0.26644,0.28441,0.27604,0.16783,0.26265,0.23318,0.26053,0.24994,0.078837,0.24117,0.28663,0.27134,0.27409,0.26991,0.27796,0.27762,0.27481,0.19641,0.2931,0.21606,0.27751,0.26861,0.1645,0.23256,0.17704,0.24454,0.23386,0.13394,0.237,0.050902,0.27319,0.25955,0.24713,0.29065,0.27634,0.26345,0.25751,0.25657,0.19883,0.2552,0.23446
0.080297,0.12946,0.19562,0.098523,0,0.13248,0.12347,0.13867,0.11275,0.14796,0.15082,0.13757,0.14568,0.17317,0.13589,0.14184,0.078968,0.18392,0.239,0.29034,0.2391,0.26557,0.28908,0.19122,0.26589,0.28469,0.28675,0.24372,0.27095,0.21377,0.28561,0.11898,0.28933,0.18043,0.093791,0.096738,0.18825,0.19668,0.23778,0.16936,0.26562,0.045634,0.16074,0.16137,0.26892,0.27983,0.25236,0.1455,0.10385,0.20892,0.28093,0.17621,0.1394,0.23963,0.22651,0.23837,0.17133,0.28396,0.2603,0.24099,0.27005,0.25897,0.076908,0.24283,0.20072,0.24682,0.22265,0.082932,0.22618,0.2721,0.26021,0.2615,0.2584,0.26655,0.26646,0.26341,0.126,0.28296,0.21302,0.26035,0.25534,0.12374,0.19712,0.12895,0.174,0.16619,0.050176,0.17465,0.055654,0.26088,0.23755,0.179,0.27483,0.26115,0.2503,0.24303,0.24183,0.19887,0.23682,0.1795
0.18833,0.20848,0.21459,0.20854,0.13248,0,0.099779,0.074994,0.20101,0.2004,0.090028,0.20959,0.20781,0.15163,0.1748,0.15847,0.18878,0.2183,0.23327,0.28202,0.23324,0.25732,0.28055,0.21763,0.25779,0.27644,0.27857,0.23758,0.2625,0.213,0.27747,0.14806,0.28089,0.19496,0.19899,0.18934,0.15103,0.15039,0.23225,0.14496,0.25713,0.16617,0.12115,0.13879,0.26063,0.27157,0.24384,0.13202,0.21087,0.21547,0.27266,0.11593,0.10722,0.231,0.21986,0.23051,0.12602,0.27574,0.24495,0.21006,0.25745,0.24199,0.084773,0.22263,0.12965,0.23754,0.1858,0.16111,0.21773,0.25942,0.25048,0.25308,0.24947,0.25796,0.25761,0.25443,0.13555,0.27433,0.2141,0.24363,0.24696,0.080109,0.12772,0.068139,0.080233,0.04894,0.088056,0.062538,0.17093,0.25234,0.21361,0.11259,0.25895,0.24684,0.24164,0.23392,0.23278,0.20616,0.22012,0.11629
0.18998,0.21311,0.21907,0.20948,0.12347,0.099779,0,0.061758,0.20722,0.20873,0.045719,0.21646,0.21427,0.067738,0.196,0.16054,0.19256,0.21979,0.23581,0.28329,0.23552,0.25861,0.28182,0.22016,0.25924,0.27797,0.27982,0.2402,0.2638,0.2165,0.27852,0.12386,0.28215,0.19081,0.2009,0.19681,0.13106,0.18667,0.23482,0.064763,0.25872,0.16206,0.044103,0.055904,0.26236,0.27321,0.24574,0.044825,0.21437,0.22072,0.27389,0.098133,0.098361,0.23256,0.22132,0.23206,0.11913,0.27719,0.24964,0.221,0.26055,0.24755,0.072223,0.23163,0.18689,0.24049,0.20268,0.16983,0.22064,0.26264,0.25318,0.25481,0.25117,0.25996,0.25958,0.25632,0.052874,0.27566,0.21793,0.24873,0.24849,0.14547,0.18004,0.14157,0.11327,0.11549,0.097151,0.12513,0.17301,0.25417,0.22155,0.10355,0.26354,0.25111,0.2435,0.23605,0.2347,0.20976,0.22678,0.12178
0.20286,0.2202,0.21654,0.22027,0.13867,0.074994,0.061758,0,0.21386,0.20944,0.045198,0.22108,0.21683,0.096374,0.19573,0.15279,0.20178,0.21931,0.22874,0.27745,0.22836,0.25295,0.2761,0.22041,0.25341,0.27181,0.27402,0.23301,0.25795,0.21073,0.27275,0.11598,0.27624,0.18806,0.21015,0.20178,0.11875,0.14794,0.22736,0.096218,0.25207,0.1733,0.073252,0.08596,0.25607,0.26716,0.23976,0.080192,0.22485,0.21572,0.26805,0.088129,0.094501,0.22609,0.21432,0.2274,0.079342,0.27111,0.23345,0.20098,0.24811,0.23241,0.072037,0.21041,0.1488,0.23296,0.17085,0.17489,0.21386,0.2497,0.24481,0.24839,0.24442,0.25288,0.25204,0.24925,0.093974,0.26931,0.21183,0.23631,0.24204,0.12419,0.14922,0.11413,0.069806,0.080558,0.10026,0.094306,0.18381,0.24734,0.19961,0.074979,0.25051,0.23812,0.23626,0.22796,0.22749,0.20157,0.20756,0.10584
0.059715,0.040892,0.143,0.047389,0.11275,0.20101,0.20722,0.21386,0,0.074692,0.22746,0.042456,0.05774,0.24499,0.06914,0.15648,0.061896,0.12431,0.22743,0.28469,0.22884,0.26073,0.28323,0.13623,0.26165,0.27968,0.28144,0.23141,0.26555,0.18554,0.28003,0.14679,0.28342,0.15917,0.036208,0.036096,0.23182,0.20734,0.22761,0.23895,0.2582,0.078254,0.23674,0.23371,0.26479,0.2754,0.24581,0.22207,0.04815,0.17745,0.27556,0.23394,0.19593,0.23485,0.21895,0.23432,0.2222,0.279,0.26114,0.25042,0.26874,0.25993,0.16958,0.24655,0.21557,0.24381,0.23357,0.058956,0.22412,0.27114,0.25418,0.25776,0.25262,0.26153,0.26087,0.25784,0.19536,0.27676,0.19244,0.26142,0.25214,0.14757,0.21463,0.16328,0.23316,0.22153,0.13844,0.22357,0.077906,0.25668,0.24359,0.23602,0.27511,0.26045,0.24662,0.24092,0.23988,0.16298,0.23818,0.22229
0.12704,0.083636,0.10505,0.11922,0.14796,0.2004,0.20873,0.20944,0.074692,0,0.22065,0.044629,0.029647,0.24314,0.063324,0.14752,0.12782,0.077403,0.21432,0.27848,0.21773,0.25356,0.2769,0.10233,0.25466,0.2735,0.27496,0.21929,0.25845,0.15341,0.27366,0.12922,0.2771,0.12606,0.1051,0.075105,0.22271,0.19873,0.21559,0.23733,0.2501,0.12859,0.23164,0.23227,0.25827,0.26917,0.23733,0.22517,0.12138,0.16154,0.26886,0.22634,0.19009,0.22709,0.2083,0.22498,0.21142,0.27265,0.2539,0.24307,0.26213,0.25294,0.18026,0.23827,0.2073,0.23675,0.22507,0.077086,0.21686,0.26439,0.24786,0.25116,0.24608,0.2556,0.2548,0.25152,0.20108,0.27062,0.17871,0.25444,0.24529,0.14571,0.20416,0.16269,0.22439,0.2136,0.16079,0.21594,0.13446,0.25018,0.23582,0.22698,0.26839,0.25344,0.23985,0.23357,0.23241,0.11425,0.22919,0.21505
